Gender,Age,Height,Weight,Pelvic_dia,Chest_depth,Chest_dia,Elbow_dia,Wrist_dia,Knee_dia,Ankle_dia,Shoulder_girth,Chest_girth,Waist_girth,Abdominal_girth,Hip_girth,Thigh_girth,Bicep_girth,Forearm_girth,Knee_girth,Calf_girth,Ankle_girth,Wrist_girth,average_deviation_weight,Height (inches),abdominal_girth_inches,thigh girth (in),waist girth (inches),weight (lbs),ankle girth (inches),wrist girth (inches),knee dia (in),ankle dia (in),shoulder girth (inches),wrist diameter in inches,chest diameter (inches),chest depth (inches),hip girth in inches,hip-to-waist ratio
female,29,157.5,48.6,20.9,19,23,12.2,9.1,16,12.7,93.1,81,59.4,73.7,83.3,50.2,26.9,22.5,31.7,30.7,20.5,15.2,11.0339,61.425000000000004,29.015763700000004,19.7321642,23.385839400000002,107.144532,8.0708705,5.9842552,6.299216,5.0000027,36.6535631,3.58267716534,9.055123,7.480319000000001,32.7952933,1.4023569023569022
female,31,163.8,58.6,28.3,17.7,26.1,12.2,10.2,17.3,13,101.7,85.4,68.3,84,94,57.3,29.8,24.7,32.7,34.3,21.7,15.4,11.0339,63.882000000000005,33.070884,22.5229683,26.8897783,129.190732,8.5433117,6.0629954,6.811027300000001,5.118113,40.0393917,4.015748031479999,10.275596100000001,6.9685077,37.007894,1.376281112737921
female,34,167.6,63.6,32,16.8,26.6,13.4,10.4,18.8,13.4,105,86.2,77.9,96,100.1,60.7,28.4,24.3,34.7,34.5,20.9,14.9,11.0339,65.364,37.795296,23.8594097,30.669307900000003,140.213832,8.2283509,5.8661449,7.401578800000001,5.275593400000001,41.338605,4.09448818896,10.472446600000001,6.614176800000001,39.4094701,1.2849807445442873
female,36,165.1,55.2,29.2,18,25.9,12.8,9.8,17.6,13.4,96.4,85.3,68.3,88,93.8,54.7,27.7,24.4,32.7,33,19.6,14.9,11.0339,64.389,34.645688,21.500983700000003,26.8897783,121.69502399999999,7.716539600000001,5.8661449,6.929137600000001,5.275593400000001,37.952776400000005,3.85826771652,10.1968559,7.0866180000000005,36.9291538,1.3733528550512446
female,32,165.1,62.7,31.3,20.2,27.3,11.3,9.4,18.9,13.8,103.5,86.1,72,91.9,103.9,57.5,27.4,22.4,36.3,37.9,23.4,14.5,11.0339,64.389,36.1811219,22.6015825,28.346472000000002,138.229674,9.2126034,5.7086645,7.4409488999999995,5.433073800000001,40.748053500000005,3.70078740156,10.748037300000002,7.9527602,40.9055339,1.4430555555555555
female,39,168.9,56.6,25.4,17.3,25.4,12.4,10,17.5,13.6,99.8,84.5,62.7,78.3,93.5,52.5,24.2,23.3,32.8,36.1,22,14.8,11.0339,65.87100000000001,30.8267883,20.6362275,24.685052700000004,124.78149199999999,8.661422,5.826774800000001,6.8897675000000005,5.3543336,39.2913598,3.937007874,10.0000054,6.811027300000001,36.811043500000004,1.4912280701754386
female,37,162.6,53.9,27.3,17.7,25.4,12.6,9,17.4,12.2,87,72.6,58,82.9,90.2,52.5,23.1,21,35.5,36.4,20.3,13,11.0339,63.414,32.63781290000001,20.6362275,22.834658,118.82901799999999,7.9921303,5.118113,6.850397399999999,4.8031522,34.251987,3.5433070865999996,10.0000054,6.9685077,35.511830200000006,1.5551724137931036
female,52,164.5,63.2,32,19.7,25.9,13,10,18.4,13.4,105.2,90,72.7,97.2,100.2,57.9,30.5,23.7,36.3,34.3,20.5,14.8,11.0339,64.155,38.267737200000006,22.7588109,28.622062700000004,139.331984,8.0708705,5.826774800000001,7.2440983999999995,5.275593400000001,41.41734520000001,3.937007874,10.1968559,7.7559097,39.44884020000001,1.3782668500687758
female,24,176.5,73.6,31.1,21.1,26.8,12.9,10.4,18.6,14,102.1,95.8,85.4,105.2,109.5,68.3,29.7,24.5,40.3,37,22.4,15.3,11.0339,68.83500000000001,41.41734520000001,26.8467493,33.622065400000004,162.26003199999997,8.8189024,6.023625300000001,7.322838600000001,5.511814,40.1968721,4.09448818896,10.551186800000002,8.307091100000001,43.110259500000005,1.2822014051522248
female,33,168.9,62,29,16.3,25.9,12.2,10.2,18.8,13.8,101.3,85.5,67.3,86.9,97.6,58.8,27.2,22.6,38.3,35.6,21,14.6,11.0339,65.87100000000001,34.21261690000001,23.1125748,26.4960773,136.68643999999998,8.267721,5.7480346,7.401578800000001,5.433073800000001,39.8819113,4.015748031479999,10.1968559,6.417326300000001,38.4252176,1.450222882615156
female,42,175.3,63.6,30.4,18.2,24.7,13.4,10.5,19.5,13.6,99.6,85.7,70.8,92.1,96.9,57.9,29.3,24.2,36.5,35.3,20.3,15.4,11.0339,68.367,36.2598621,22.7588109,27.8740308,140.213832,7.9921303,6.0629954,7.677169500000001,5.3543336,39.212619600000004,4.1338582677,9.7244147,7.1653582,38.1496269,1.3686440677966103
female,34,159.4,53.2,25.9,18,25.6,12,9.2,17.6,12.9,99.4,85.4,67.4,85.9,90.3,54.7,26.9,22.3,32.8,29.5,18.7,13.7,11.0339,62.166000000000004,33.81891590000001,21.500983700000003,26.535447400000002,117.28578399999999,7.3622087,5.3937037,6.929137600000001,5.078742900000001,39.133879400000005,3.6220472440799996,10.078745600000001,7.0866180000000005,35.5512003,1.3397626112759642
female,37,160,53.4,29.4,19.9,27.1,13.4,10.2,18.4,14.1,99.4,79.1,66,85,94.8,57.4,26.8,22.9,32.2,32.6,19.2,14.6,11.0339,62.400000000000006,33.464585,22.5622754,25.984266,117.72670799999999,7.5590592,5.7480346,7.2440983999999995,5.5511841,39.133879400000005,4.015748031479999,10.669297100000001,7.8346499,37.3228548,1.4363636363636363
female,39,170.2,55,29.4,17.7,24.9,13.4,9.6,18.4,13.4,99,84.4,63.6,84.9,92.7,54.4,26.7,23.7,33.5,33.6,20.2,14.6,11.0339,66.378,33.42521490000001,21.3830624,25.0393836,121.2541,7.9527602,5.7480346,7.2440983999999995,5.275593400000001,38.976399,3.7795275590399995,9.803154900000001,6.9685077,36.4960827,1.4575471698113207
female,41,162.6,70.5,28,16.3,28.5,13.6,10.4,20.4,14.3,108.2,90,71.7,95.8,108.4,68.5,28.7,25.9,40.5,39.5,23.3,15.6,11.0339,63.414,37.7165558,26.9253635,28.228361700000004,155.42570999999998,9.173233300000001,6.1417356000000005,8.0315004,5.629924300000001,42.59844820000001,4.09448818896,11.2204785,6.417326300000001,42.677188400000006,1.511854951185495
female,36,167.6,54.5,28.3,16.3,25.4,12.2,9.6,16.8,12.9,96.4,82.9,73.6,86.9,94.7,52.9,25,21,31.6,30.2,19.3,13.6,11.0339,65.364,34.21261690000001,20.793455899999998,28.976393599999998,120.15178999999999,7.598429300000001,5.3543336,6.614176800000001,5.078742900000001,37.952776400000005,3.7795275590399995,10.0000054,6.417326300000001,37.2834847,1.2866847826086958
female,19,162.6,54.5,27.8,19.9,25.9,12.9,9.6,17.2,13.8,101.4,87.3,66.9,83.3,90.6,54.4,28.9,23.8,33.9,33.9,20.8,15.5,11.0339,63.414,32.7952933,21.3830624,26.338596900000002,120.15178999999999,8.188980800000001,6.1023655,6.7716572,5.433073800000001,39.921281400000005,3.7795275590399995,10.1968559,7.8346499,35.6693106,1.3542600896860983
female,22,160.7,55.9,26.1,16.5,25.6,12,9.2,17.3,13.2,98.2,85.3,65.5,76.7,90.8,56.4,27.3,24.3,33.1,35,20.7,14.2,11.0339,62.672999999999995,30.196866700000005,22.169204399999998,25.7874155,123.23825799999999,8.1496107,5.5905542,6.811027300000001,5.1968532,38.661438200000006,3.6220472440799996,10.078745600000001,6.4960665,35.7480508,1.3862595419847328
female,23,160,59,24.7,17.7,25.2,12.8,10.4,18.4,13.8,100.6,87.3,70.4,91.1,96.7,55.6,29.9,23.7,35.3,33.8,23,16.3,11.0339,62.400000000000006,35.8661611,21.8547476,27.716550400000003,130.07258,9.055123,6.417326300000001,7.2440983999999995,5.433073800000001,39.6063206,4.09448818896,9.9212652,6.9685077,38.0708867,1.3735795454545454
female,36,157.5,63.6,26.8,17.3,28.7,11.2,9.1,17.4,12.9,108.4,93.2,80.3,98,101.2,61.2,31,23.6,34.6,35.6,20,14.3,11.0339,61.425000000000004,38.582698,24.0559452,31.6141903,140.213832,7.874020000000001,5.629924300000001,6.850397399999999,5.078742900000001,42.677188400000006,3.58267716534,11.2992187,6.811027300000001,39.84254120000001,1.2602739726027399
female,45,162.6,54.5,28.5,18,27.1,12.9,10.4,18.6,13.4,100.8,84.7,65,84.5,94.7,54.8,28.9,24.4,34.7,34.8,22.5,15.3,11.0339,63.414,33.2677345,21.540290799999998,25.590565,120.15178999999999,8.8582725,6.023625300000001,7.322838600000001,5.275593400000001,39.6850608,4.09448818896,10.669297100000001,7.0866180000000005,37.2834847,1.456923076923077
female,25,152.4,47.3,27.8,16.3,26.8,11.6,9.6,17.2,12,94.8,78,60.4,79.2,87,49.5,26.8,22.7,33.2,31.5,18.8,14.7,11.0339,59.43600000000001,31.1811192,19.4570145,23.779540400000002,104.27852599999999,7.401578800000001,5.7874047,6.7716572,4.724412,37.3228548,3.7795275590399995,10.551186800000002,6.417326300000001,34.251987,1.4403973509933776
female,67,170.2,67.7,29.9,18.5,26.4,14.3,10.8,19.6,14.4,108.2,90.7,75.3,96.3,103.6,59.9,31.5,25.4,35.7,35.8,21.1,16.3,11.0339,66.378,37.9134063,23.5449529,29.6456853,149.252774,8.307091100000001,6.417326300000001,7.716539600000001,5.6692944,42.59844820000001,4.25196850392,10.3937064,7.283468500000001,40.7874236,1.3758300132802124
female,26,165.1,80.9,29.9,18,28.5,13.8,10.5,20,14.3,110.7,95,83.4,100.5,107.5,67.4,34.2,28.3,40.9,41.2,23.4,15.6,11.0339,64.389,39.566950500000004,26.492985400000002,32.834663400000004,178.353758,9.2126034,6.1417356000000005,7.874020000000001,5.629924300000001,43.582700700000004,4.1338582677,11.2204785,7.0866180000000005,42.322857500000005,1.288968824940048
female,21,172.7,70.5,29.2,18,26.1,13.2,10.2,19.2,14.4,102.6,88.7,72.2,87.8,96.1,61.1,29.5,24.6,39.1,38.7,26,15.5,11.0339,67.353,34.5669478,24.0166381,28.425212200000004,155.42570999999998,10.236226,6.1023655,7.5590592,5.6692944,40.3937226,4.015748031479999,10.275596100000001,7.0866180000000005,37.8346661,1.3310249307479223
female,33,165.1,60.9,29.4,17,26.6,12.2,10.8,17.6,13.4,98.1,86.6,70.1,86.2,97.6,55.6,27.6,23.7,34.9,32,21.1,15.3,11.0339,64.389,33.937026200000005,21.8547476,27.598440099999998,134.26135799999997,8.307091100000001,6.023625300000001,6.929137600000001,5.275593400000001,38.6220681,4.25196850392,10.472446600000001,6.6929170000000004,38.4252176,1.3922967189728959
female,25,170.2,63.6,26.8,18.5,23.3,11.5,9.2,17.8,12.6,92,82.5,69.8,86.4,100.2,59,26.7,23.3,33.5,33.1,19.6,14.2,11.0339,66.378,34.015766400000004,23.191189,27.4803298,140.213832,7.716539600000001,5.5905542,7.007877800000001,4.9606326,36.220492,3.6220472440799996,9.173233300000001,7.283468500000001,39.44884020000001,1.4355300859598854
female,24,170.2,54.5,26.8,16.5,24,11.8,10.2,18.4,12.8,98.6,81.4,66.4,78.5,91.6,54.6,24.2,21.2,33,34.3,20.2,15,11.0339,66.378,30.905528500000003,21.4616766,26.141746400000002,120.15178999999999,7.9527602,5.905515,7.2440983999999995,5.039372800000001,38.8189186,4.015748031479999,9.448824,6.4960665,36.0630116,1.3795180722891565
female,21,170.2,59.1,29,18,24.2,12.4,10.5,17.9,13.4,96.1,79.9,61.7,79.7,94.7,56.5,25.5,23.2,36.7,36.2,22,14.8,11.0339,66.378,31.3779697,22.2085115,24.291351700000003,130.29304199999999,8.661422,5.826774800000001,7.0472478999999995,5.275593400000001,37.8346661,4.1338582677,9.5275642,7.0866180000000005,37.2834847,1.5348460291734198
female,35,161.3,70.5,29.2,17.5,27.8,11.6,10.5,18.7,14.2,107.7,91.1,76.4,98.3,107,64.5,32.8,24.8,36.5,36.2,23.9,15.5,11.0339,62.907000000000004,38.7008083,25.3530795,30.078756400000003,155.42570999999998,9.4094539,6.1023655,7.3622087,5.5905542,42.4015977,4.1338582677,10.9448878,6.8897675000000005,42.126007,1.400523560209424
female,27,167.6,52.7,28.3,14.4,23.7,11.7,9.6,16.4,13,95.4,80.1,63.8,72.5,86.3,51.5,24.4,22,32,32.6,21,14,11.0339,65.364,28.543322500000002,20.2431565,25.1181238,116.18347399999999,8.267721,5.511814,6.4566964,5.118113,37.559075400000005,3.7795275590399995,9.3307137,5.6692944,33.9763963,1.3526645768025078
female,27,167.6,62.7,27.8,20.6,26.4,12.4,10.4,18.2,13.2,99.3,86.4,70.2,86.7,97.8,58.5,28.3,24.9,35.5,36.3,21.4,15.3,11.0339,65.364,34.1338767,22.994653500000002,27.637810200000004,138.229674,8.4252014,6.023625300000001,7.1653582,5.1968532,39.0945093,4.09448818896,10.3937064,8.110240600000001,38.5039578,1.393162393162393
female,26,165.1,86.3,30.2,21.8,26.8,13,11,20.6,14.3,115.2,105.2,88.2,106.5,107.9,63.1,30.3,25.2,39.2,38.4,23.1,16.4,11.0339,64.389,41.929156500000005,24.8027801,34.724428200000006,190.258706,9.094493100000001,6.4566964,8.110240600000001,5.629924300000001,45.3543552,4.3307086614,10.551186800000002,8.582681800000001,42.4803379,1.2233560090702948
female,25,162.6,66.4,29.4,17.7,27.3,12.8,10.3,18.7,13.6,96.7,91.1,75.8,94.4,103.3,60.5,30.4,24.8,36.8,35.9,21.8,15.5,11.0339,63.414,37.165374400000005,23.7807955,29.8425358,146.386768,8.582681800000001,6.1023655,7.3622087,5.3543336,38.0708867,4.05511811022,10.748037300000002,6.9685077,40.6693133,1.3627968337730871
female,44,152.4,67.3,26.8,23.3,25.6,12.4,10.3,17.5,13,109,96.7,81.5,94.1,94.9,54.8,31.2,25.8,34.4,37.3,21.8,14.6,11.0339,59.43600000000001,37.0472641,21.540290799999998,32.0866315,148.37092599999997,8.582681800000001,5.7480346,6.8897675000000005,5.118113,42.913409,4.05511811022,10.078745600000001,9.173233300000001,37.3622249,1.1644171779141106
female,29,168.9,63,29.4,16.5,25.9,12.2,10.8,19.4,14.3,95.1,80.5,67.4,77.7,95.1,56.3,27,24.3,36.2,36.7,23.7,15.9,11.0339,65.87100000000001,30.590567700000005,22.1298973,26.535447400000002,138.89105999999998,9.3307137,6.2598459,7.6377994,5.629924300000001,37.4409651,4.25196850392,10.1968559,6.4960665,37.4409651,1.4109792284866467
female,26,170.2,73.6,28.5,19.2,27.5,13.3,10.3,19.1,14.2,108.4,90.4,78.3,95.4,104.9,63.1,32.8,27,39.4,39.1,23,16.5,11.0339,66.378,37.559075400000005,24.8027801,30.8267883,162.26003199999997,9.055123,6.4960665,7.519689100000001,5.5905542,42.677188400000006,4.05511811022,10.8267775,7.5590592,41.2992349,1.3397190293742018
female,23,175.2,62.3,29,17.7,23.5,12.7,10,18.2,13.8,98.2,84.1,65.9,83.7,96.3,57,26.6,23.7,35.6,34,21.7,15.1,11.0339,68.328,32.9527737,22.405047,25.944895900000002,137.34782599999997,8.5433117,5.9448851000000005,7.1653582,5.433073800000001,38.661438200000006,3.937007874,9.2519735,6.9685077,37.9134063,1.4613050075872533
female,32,175.2,57.7,28.3,16.8,25.4,13.2,10,17.8,14.2,99.7,84.2,62.4,81.4,90.4,53.2,25.8,23,34.5,31,19.2,14.7,11.0339,68.328,32.047261400000004,20.9113772,24.566942400000002,127.20657399999999,7.5590592,5.7874047,7.007877800000001,5.5905542,39.2519897,3.937007874,10.0000054,6.614176800000001,35.590570400000004,1.448717948717949
female,32,160,55.4,26.6,17,24.4,11.8,9.4,17,12.2,94.4,82.5,65.6,81.8,92.8,56.2,28.8,24.7,33,34.6,21.7,15.8,11.0339,62.400000000000006,32.2047418,22.0905902,25.8267856,122.13594799999998,8.5433117,6.220475800000001,6.6929170000000004,4.8031522,37.165374400000005,3.70078740156,9.6063044,6.6929170000000004,36.5354528,1.4146341463414636
female,43,165.1,104.1,33.3,20.6,28.3,15,11.5,22.6,13.8,127.1,106.9,96.2,121.1,128.3,72.3,35.9,30.6,49,45.4,24.1,17.8,11.0339,64.389,47.6771911,28.4190333,37.874036200000006,229.50094199999998,9.488194100000001,7.007877800000001,8.897642600000001,5.433073800000001,50.0393971,4.527559055099999,11.1417383,8.110240600000001,50.51183830000001,1.3336798336798337
female,32,174,55.5,25.2,18.5,24.2,12,9,17,11.8,94.9,79.9,62.5,74,87.6,51.6,25.7,21.9,31.7,34.7,18.5,13.9,11.0339,67.86,29.133874000000002,20.2824636,24.6063125,122.35640999999998,7.283468500000001,5.4724439,6.6929170000000004,4.645671800000001,37.3622249,3.5433070865999996,9.5275642,7.283468500000001,34.4882076,1.4016
female,41,170.2,77.3,29.9,18.2,24.9,13.2,11,19.2,13.8,98.9,93,80.5,98.8,107.2,63,34.1,27.6,38.8,38.2,22.2,16.3,11.0339,66.378,38.8976588,24.763473,31.692930500000003,170.41712599999997,8.7401622,6.417326300000001,7.5590592,5.433073800000001,38.9370289,4.3307086614,9.803154900000001,7.1653582,42.20474720000001,1.3316770186335405
female,33,160,80.5,30.8,26.8,27.1,12.4,10.2,18.2,14,106.4,96.3,86.1,107.4,112,69.4,31.7,25.5,39.4,38.7,23.7,16.3,11.0339,62.400000000000006,42.283487400000006,27.279127400000004,33.8976561,177.47190999999998,9.3307137,6.417326300000001,7.1653582,5.511814,41.889786400000006,4.015748031479999,10.669297100000001,10.551186800000002,44.094512,1.3008130081300815
female,28,167.6,64.5,27.3,17.5,27.3,12.4,9.8,17.6,12.7,102.2,86.8,71.3,85.7,94,59.2,31.1,24.4,35.9,34.4,21.2,14.2,11.0339,65.364,33.7401757,23.269803200000002,28.0708813,142.19798999999998,8.3464612,5.5905542,6.929137600000001,5.0000027,40.23624220000001,3.85826771652,10.748037300000002,6.8897675000000005,37.007894,1.3183730715287518
female,28,167.6,72.3,29,20.6,28.5,12.7,9.1,18.2,13.2,110.3,95.3,79.4,90.9,102.7,63,29.9,24.9,38.7,36.3,21.3,15.5,11.0339,65.364,35.78742090000001,24.763473,31.259859400000003,159.39402599999997,8.385831300000001,6.1023655,7.1653582,5.1968532,43.4252203,3.58267716534,11.2204785,8.110240600000001,40.4330927,1.2934508816120907
female,25,167.6,61.4,28.7,18.2,27.3,12.9,9.6,16.8,13.4,107.3,93,72.3,89,92,54.7,28.8,23.2,35,34.2,20.5,14.8,11.0339,65.364,35.039389,21.500983700000003,28.4645823,135.363668,8.0708705,5.826774800000001,6.614176800000001,5.275593400000001,42.2441173,3.7795275590399995,10.748037300000002,7.1653582,36.220492,1.2724757952973722
female,38,154.9,58.2,25.9,20.2,24.2,11.4,9.6,16.6,12.6,95,86.4,67.4,86.7,98.4,59.1,29.3,23.1,35.6,37.4,22.5,14.4,11.0339,60.411,34.1338767,23.2304961,26.535447400000002,128.308884,8.8582725,5.6692944,6.535436600000001,4.9606326,37.401595,3.7795275590399995,9.5275642,7.9527602,38.740178400000005,1.459940652818991
female,37,162.6,81.8,31.3,20.9,31.5,13,9.6,17.8,13.7,115.6,109,94.2,110.5,103.5,57.8,35.7,25.6,34.8,35.5,19.5,15,11.0339,63.414,43.503960500000005,22.7195038,37.086634200000006,180.33791599999998,7.677169500000001,5.905515,7.007877800000001,5.3937037,45.5118356,3.7795275590399995,12.4015815,8.2283509,40.748053500000005,1.0987261146496814
female,25,175.3,63.6,31.5,17.5,25.2,12.9,9.8,17.9,13.4,99.3,86.2,67,85.3,96.7,56.2,27,22.3,37,33,21.6,15,11.0339,68.367,33.5826953,22.0905902,26.377967,140.213832,8.503941600000001,5.905515,7.0472478999999995,5.275593400000001,39.0945093,3.85826771652,9.9212652,6.8897675000000005,38.0708867,1.4432835820895522
female,37,171.4,53.4,27.5,18.5,24.5,11.6,9.6,17,11.7,93.1,85.3,69.5,86.2,90.6,51.7,24.4,22.1,33.9,30.8,19.9,14.1,11.0339,66.846,33.937026200000005,20.321770700000002,27.362219500000002,117.72670799999999,7.8346499,5.5511841,6.6929170000000004,4.6063017,36.6535631,3.7795275590399995,9.6456745,7.283468500000001,35.6693106,1.3035971223021583
female,27,157.5,54.5,26.8,16.3,24.4,11,8.6,16.4,12.6,94.9,84.2,66.4,79.3,92,53.4,24.9,22.3,32.5,31.7,21.7,13.4,11.0339,61.425000000000004,31.2204893,20.9899914,26.141746400000002,120.15178999999999,8.5433117,5.275593400000001,6.4566964,4.9606326,37.3622249,3.3858267716399997,9.6063044,6.417326300000001,36.220492,1.3855421686746987
female,27,165.1,53.6,28.5,15.6,27.8,11.6,9.8,17.2,12.9,100,83.7,67.6,84.1,90.4,52.4,25.6,23,34.5,32.5,21.7,14.6,11.0339,64.389,33.1102541,20.5969204,26.6141876,118.167632,8.5433117,5.7480346,6.7716572,5.078742900000001,39.3701,3.85826771652,10.9448878,6.1417356000000005,35.590570400000004,1.337278106508876
female,20,160,60,29.4,18,25.9,11.8,9.8,18,12.7,98.6,86.5,66.6,87.5,96.7,59.3,27.3,24,36,34.9,21.4,14.6,11.0339,62.400000000000006,34.4488375,23.3091103,26.2204866,132.2772,8.4252014,5.7480346,7.0866180000000005,5.0000027,38.8189186,3.85826771652,10.1968559,7.0866180000000005,38.0708867,1.4519519519519521
female,19,174,73.6,28.3,21.6,29.7,12.8,10.5,19.5,14.4,107.2,98.2,69.7,86,94.9,59.1,29.9,25,37.7,37.7,23.7,16.2,11.0339,67.86,33.858286,23.2304961,27.440959700000004,162.26003199999997,9.3307137,6.3779562,7.677169500000001,5.6692944,42.20474720000001,4.1338582677,11.692919700000001,8.503941600000001,37.3622249,1.3615494978479197
female,32,162.6,61.4,28.3,17.7,26.4,12,10,17.1,12.8,98.3,88,72,86,95.5,57.3,27.6,23.3,35.2,31.9,19.6,15.4,11.0339,63.414,33.858286,22.5229683,28.346472000000002,135.363668,7.716539600000001,6.0629954,6.732287100000001,5.039372800000001,38.7008083,3.937007874,10.3937064,6.9685077,37.598445500000004,1.3263888888888888
female,26,174,55.5,27.3,18.2,23.5,11.2,10.2,17.5,12.9,92.4,80.4,64.5,81.7,88.4,52.4,25.5,23,34.5,32.7,20.3,14.9,11.0339,67.86,32.1653717,20.5969204,25.3937145,122.35640999999998,7.9921303,5.8661449,6.8897675000000005,5.078742900000001,36.377972400000004,4.015748031479999,9.2519735,7.1653582,34.803168400000004,1.3705426356589148
female,56,162.6,63.6,29.7,17.5,24.7,12.6,10.2,17.7,12.4,93,86,72.3,91.7,97.8,59.1,31,26.3,39.9,39.7,21.6,15.4,11.0339,63.414,36.1023817,23.2304961,28.4645823,140.213832,8.503941600000001,6.0629954,6.9685077,4.881892400000001,36.614193,4.015748031479999,9.7244147,6.8897675000000005,38.5039578,1.3526970954356847
female,23,161.3,60.9,26.6,16,24.9,12.6,10.7,17,13,99.5,86.4,69.1,87.8,95.4,59.5,28.3,24.7,35.6,34.6,23,16.6,11.0339,62.907000000000004,34.5669478,23.3877245,27.204739099999998,134.26135799999997,9.055123,6.535436600000001,6.6929170000000004,5.118113,39.173249500000004,4.2125984251799995,9.803154900000001,6.299216,37.559075400000005,1.3806078147612157
female,19,156.2,60,25.6,17,25.6,11.8,10.2,16.8,12.9,92.8,87.6,74.7,77,97.7,57,28.1,23.1,34.4,32.7,20.9,15.2,11.0339,60.918,30.314977000000003,22.405047,29.409464700000004,132.2772,8.2283509,5.9842552,6.614176800000001,5.078742900000001,36.5354528,4.015748031479999,10.078745600000001,6.6929170000000004,38.4645877,1.3078982597054887
female,31,149.9,46.8,25.4,15.1,24.9,10.6,10.4,17,12.6,95.9,80.9,60.8,77.4,84.6,51,26.8,22.8,34.4,33.1,21,15.4,11.0339,58.461000000000006,30.472457400000003,20.046621000000002,23.9370208,103.17621599999998,8.267721,6.0629954,6.6929170000000004,4.9606326,37.7559259,4.09448818896,9.803154900000001,5.9448851000000005,33.3071046,1.3914473684210527
female,34,169.5,57.3,28.7,16,23.7,12.4,10.2,17.9,13.2,96.1,82.1,66.9,82.4,91.6,53.4,26.2,22.6,35,35.2,22.4,15.2,11.0339,66.105,32.440962400000004,20.9899914,26.338596900000002,126.32472599999998,8.8189024,5.9842552,7.0472478999999995,5.1968532,37.8346661,4.015748031479999,9.3307137,6.299216,36.0630116,1.3692077727952165
female,34,160,64.1,28.7,16.8,26.8,13.4,10.8,17.9,12.9,98.5,89.3,68.8,90.8,103.3,63,29.6,25.1,34.4,35,21,15.9,11.0339,62.400000000000006,35.7480508,24.763473,27.0866288,141.31614199999999,8.267721,6.2598459,7.0472478999999995,5.078742900000001,38.779548500000004,4.25196850392,10.551186800000002,6.614176800000001,40.6693133,1.5014534883720931
female,24,175.3,63.6,29.7,15.8,26.4,12.8,10.5,18.4,13.8,103.8,85.3,63.7,85.3,96.3,55.5,26.4,23,36.5,34.1,21.3,15,11.0339,68.367,33.5826953,21.8154405,25.078753700000004,140.213832,8.385831300000001,5.905515,7.2440983999999995,5.433073800000001,40.8661638,4.1338582677,10.3937064,6.220475800000001,37.9134063,1.5117739403453687
female,22,169.5,67.3,25.2,19.2,27.1,14,11,18.9,13.2,105,89,71.2,86.1,93.5,56.1,30.2,24.4,37,37.5,22.6,15.7,11.0339,66.105,33.8976561,22.0512831,28.031511200000004,148.37092599999997,8.897642600000001,6.1811057,7.4409488999999995,5.1968532,41.338605,4.3307086614,10.669297100000001,7.5590592,36.811043500000004,1.3132022471910112
female,34,160,75.5,29.4,17.7,25.4,12.4,10.8,20.2,12.8,100.2,94.1,79.6,103.5,104.3,66.5,36.9,29,40.3,37.9,24.6,16.4,11.0339,62.400000000000006,40.748053500000005,26.1392215,31.3385996,166.44880999999998,9.685044600000001,6.4566964,7.9527602,5.039372800000001,39.44884020000001,4.25196850392,10.0000054,6.9685077,41.0630143,1.3103015075376885
female,30,172.7,68.2,29.7,18.5,26.6,13.4,11.2,18.4,14.2,99.1,90.8,77.9,90.6,96.3,56.2,28.1,24.3,38.2,36.6,22.3,15.4,11.0339,67.353,35.6693106,22.0905902,30.669307900000003,150.355084,8.779532300000001,6.0629954,7.2440983999999995,5.5905542,39.0157691,4.40944881888,10.472446600000001,7.283468500000001,37.9134063,1.2362002567394095
female,32,162.6,61.4,27.5,19.4,29,13.1,10.4,17.6,13.8,107.6,97,69.6,90.2,98.3,56.3,32,25.1,32.3,33.8,20.8,15.9,11.0339,63.414,35.511830200000006,22.1298973,27.401589599999998,135.363668,8.188980800000001,6.2598459,6.929137600000001,5.433073800000001,42.3622276,4.09448818896,11.417329,7.6377994,38.7008083,1.4123563218390804
female,40,157.5,76.8,29.7,20.2,28.5,13.3,9.8,18.9,12.4,104,95.4,86,107.1,112.1,64.4,32.3,26.4,35.7,37,21.4,15.8,11.0339,61.425000000000004,42.1653771,25.3137724,33.858286,169.31481599999998,8.4252014,6.220475800000001,7.4409488999999995,4.881892400000001,40.944904,3.85826771652,11.2204785,7.9527602,44.1338821,1.3034883720930233
female,29,176.5,71.8,30.4,17,27.1,12.9,10.4,19.5,14.4,108.4,91.8,69.9,90.4,101,60.6,30.3,25.4,37.7,37.9,22.4,15.4,11.0339,68.83500000000001,35.590570400000004,23.820102600000002,27.519699900000003,158.29171599999998,8.8189024,6.0629954,7.677169500000001,5.6692944,42.677188400000006,4.09448818896,10.669297100000001,6.6929170000000004,39.763801,1.4449213161659513
female,21,164.4,55.5,28.7,17.7,25.6,12.4,9.8,17.3,13.6,99.3,87.3,63.5,79.2,89.5,55.2,30.1,23.6,35.6,33.3,22.4,15.2,11.0339,64.116,31.1811192,21.697519200000002,25.0000135,122.35640999999998,8.8189024,5.9842552,6.811027300000001,5.3543336,39.0945093,3.85826771652,10.078745600000001,6.9685077,35.2362395,1.4094488188976377
